request	Election_Jurisdiction:token	Election_Jurisdiction:id	Election_Jurisdiction	Election_Year:token	Election_Year:id	Election_Year	Election_Type:token	Election_Type:id	Election_Type	Office_Sought:token	Office_Sought:id	Office_Sought	#_of_Records	Total_$
s=NC&c-exi=1&c-r-ot=H&c-r-id=45559	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4742	"HOUSE DISTRICT 033"	181	71860.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70764	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4733	"HOUSE DISTRICT 024"	168	71764.41
s=NC&c-exi=1&c-r-ot=H&c-r-id=49626	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4753	"HOUSE DISTRICT 044"	213	71676.28
s=NC&c-exi=1&c-r-ot=H&c-r-id=27031	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4719	"HOUSE DISTRICT 010"	148	71631.32
s=NC&c-exi=1&c-r-ot=H&c-r-id=12899	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4770	"HOUSE DISTRICT 061"	167	71580.37
s=NC&c-exi=1&c-r-ot=H&c-r-id=33148	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4767	"HOUSE DISTRICT 058"	393	71153.65
s=NC&c-exi=1&c-r-ot=H&c-r-id=27028	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4712	"HOUSE DISTRICT 003"	183	70890.22
s=NC&c-exi=1&c-r-ot=H&c-r-id=18002	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4823	"HOUSE DISTRICT 114"	247	69448.93
s=NC&c-exi=1&c-r-ot=H&c-r-id=6960	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4731	"HOUSE DISTRICT 022"	161	69266.65
s=NC&c-exi=1&c-r-ot=H&c-r-id=6971	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4752	"HOUSE DISTRICT 043"	112	68873.67
s=NC&c-exi=1&c-r-ot=H&c-r-id=60966	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4733	"HOUSE DISTRICT 024"	301	68352.63
s=NC&c-exi=1&c-r-ot=H&c-r-id=61055	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4822	"HOUSE DISTRICT 113"	520	68345.40
s=NC&c-exi=1&c-r-ot=H&c-r-id=10702	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4785	"HOUSE DISTRICT 076"	166	68053.80
s=NC&c-exi=1&c-r-ot=H&c-r-id=70812	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4784	"HOUSE DISTRICT 075"	55	68000.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=14792	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4735	"HOUSE DISTRICT 026"	255	67848.10
s=NC&c-exi=1&c-r-ot=H&c-r-id=61038	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4805	"HOUSE DISTRICT 096"	273	67785.90
s=NC&c-exi=1&c-r-ot=H&c-r-id=1080	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4811	"HOUSE DISTRICT 102"	214	67685.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=10699	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4749	"HOUSE DISTRICT 040"	220	67668.74
s=NC&c-exi=1&c-r-ot=H&c-r-id=10711	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4776	"HOUSE DISTRICT 067"	136	67502.76
s=NC&c-exi=1&c-r-ot=H&c-r-id=55164	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4823	"HOUSE DISTRICT 114"	260	66695.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=9776	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4752	"HOUSE DISTRICT 043"	275	66631.65
s=NC&c-exi=1&c-r-ot=H&c-r-id=36439	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4776	"HOUSE DISTRICT 067"	196	66608.88
s=NC&c-exi=1&c-r-ot=H&c-r-id=49642	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4806	"HOUSE DISTRICT 097"	77	66150.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=17983	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4794	"HOUSE DISTRICT 085"	242	65893.66
s=NC&c-exi=1&c-r-ot=H&c-r-id=51206	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4823	"HOUSE DISTRICT 114"	298	65872.92
s=NC&c-exi=1&c-r-ot=H&c-r-id=4916	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4783	"HOUSE DISTRICT 074"	153	65435.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70749	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4726	"HOUSE DISTRICT 017"	178	65329.73
s=NC&c-exi=1&c-r-ot=H&c-r-id=70737	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4822	"HOUSE DISTRICT 113"	653	65311.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=27048	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4749	"HOUSE DISTRICT 040"	249	64870.97
s=NC&c-exi=1&c-r-ot=H&c-r-id=6957	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4717	"HOUSE DISTRICT 008"	106	64861.55
s=NC&c-exi=1&c-r-ot=H&c-r-id=48595	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4720	"HOUSE DISTRICT 011"	167	64449.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=4901	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4762	"HOUSE DISTRICT 053"	84	64276.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=7846	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4717	"HOUSE DISTRICT 008"	331	64099.06
s=NC&c-exi=1&c-r-ot=H&c-r-id=10714	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4756	"HOUSE DISTRICT 047"	248	64019.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=10727	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4770	"HOUSE DISTRICT 061"	207	63940.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=55155	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4812	"HOUSE DISTRICT 103"	78	63900.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=61050	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4817	"HOUSE DISTRICT 108"	84	63375.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=12911	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4819	"HOUSE DISTRICT 110"	192	63229.29
s=NC&c-exi=1&c-r-ot=H&c-r-id=7840	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4727	"HOUSE DISTRICT 018"	150	63134.93
s=NC&c-exi=1&c-r-ot=H&c-r-id=61019	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4786	"HOUSE DISTRICT 077"	149	62991.45
s=NC&c-exi=1&c-r-ot=H&c-r-id=70674	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4783	"HOUSE DISTRICT 074"	114	62960.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=48598	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4804	"HOUSE DISTRICT 095"	137	62769.88
s=NC&c-exi=1&c-r-ot=H&c-r-id=70851	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4817	"HOUSE DISTRICT 108"	111	62583.59
s=NC&c-exi=1&c-r-ot=H&c-r-id=49610	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4791	"HOUSE DISTRICT 082"	110	62375.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=7816	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4741	"HOUSE DISTRICT 032"	350	62358.32
s=NC&c-exi=1&c-r-ot=H&c-r-id=48578	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4724	"HOUSE DISTRICT 015"	102	61905.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27102	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4761	"HOUSE DISTRICT 052"	179	61771.22
s=NC&c-exi=1&c-r-ot=H&c-r-id=61008	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4775	"HOUSE DISTRICT 066"	150	61760.77
s=NC&c-exi=1&c-r-ot=H&c-r-id=48591	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4813	"HOUSE DISTRICT 104"	154	61750.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=1051	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4723	"HOUSE DISTRICT 014"	139	61631.95
s=NC&c-exi=1&c-r-ot=H&c-r-id=48600	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4808	"HOUSE DISTRICT 099"	71	61400.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=10736	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4724	"HOUSE DISTRICT 015"	137	61194.60
s=NC&c-exi=1&c-r-ot=H&c-r-id=60957	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4724	"HOUSE DISTRICT 015"	167	61134.59
s=NC&c-exi=1&c-r-ot=H&c-r-id=61024	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4791	"HOUSE DISTRICT 082"	228	60980.09
s=NC&c-exi=1&c-r-ot=H&c-r-id=6973	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4777	"HOUSE DISTRICT 068"	114	60931.66
s=NC&c-exi=1&c-r-ot=H&c-r-id=1047	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4802	"HOUSE DISTRICT 093"	242	60572.51
s=NC&c-exi=1&c-r-ot=H&c-r-id=28295	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4826	"HOUSE DISTRICT 117"	271	60530.14
s=NC&c-exi=1&c-r-ot=H&c-r-id=45564	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4759	"HOUSE DISTRICT 050"	108	60498.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=23603	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4733	"HOUSE DISTRICT 024"	95	60298.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=55165	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4775	"HOUSE DISTRICT 066"	154	60181.67
s=NC&c-exi=1&c-r-ot=H&c-r-id=60959	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4726	"HOUSE DISTRICT 017"	215	60130.83
s=NC&c-exi=1&c-r-ot=H&c-r-id=31373	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4732	"HOUSE DISTRICT 023"	130	59785.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=53258	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4716	"HOUSE DISTRICT 007"	387	59697.51
s=NC&c-exi=1&c-r-ot=H&c-r-id=1084	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4784	"HOUSE DISTRICT 075"	153	59688.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=9762	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4826	"HOUSE DISTRICT 117"	216	59411.98
s=NC&c-exi=1&c-r-ot=H&c-r-id=9777	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4722	"HOUSE DISTRICT 013"	208	59065.45
s=NC&c-exi=1&c-r-ot=H&c-r-id=28311	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4722	"HOUSE DISTRICT 013"	202	58872.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=4904	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4726	"HOUSE DISTRICT 017"	92	58702.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=1092	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4806	"HOUSE DISTRICT 097"	86	58362.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33105	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4826	"HOUSE DISTRICT 117"	443	58342.78
s=NC&c-exi=1&c-r-ot=H&c-r-id=23660	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4789	"HOUSE DISTRICT 080"	107	58206.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70756	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4813	"HOUSE DISTRICT 104"	146	58196.48
s=NC&c-exi=1&c-r-ot=H&c-r-id=9786	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4723	"HOUSE DISTRICT 014"	360	58091.82
s=NC&c-exi=1&c-r-ot=H&c-r-id=7845	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4723	"HOUSE DISTRICT 014"	250	58021.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=10732	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4714	"HOUSE DISTRICT 005"	297	57683.33
s=NC&c-exi=1&c-r-ot=H&c-r-id=49618	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4811	"HOUSE DISTRICT 102"	163	57560.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70842	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4798	"HOUSE DISTRICT 089"	60	57550.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=61014	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4781	"HOUSE DISTRICT 072"	10	57450.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70766	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4791	"HOUSE DISTRICT 082"	174	56938.53
s=NC&c-exi=1&c-r-ot=H&c-r-id=23620	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4755	"HOUSE DISTRICT 046"	183	56897.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=49625	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4735	"HOUSE DISTRICT 026"	157	56110.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=36430	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4725	"HOUSE DISTRICT 016"	511	56109.45
s=NC&c-exi=1&c-r-ot=H&c-r-id=49615	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4772	"HOUSE DISTRICT 063"	302	55862.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=7807	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4736	"HOUSE DISTRICT 027"	182	55861.80
s=NC&c-exi=1&c-r-ot=H&c-r-id=51203	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4821	"HOUSE DISTRICT 112"	71	55825.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=38851	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4767	"HOUSE DISTRICT 058"	291	55336.65
s=NC&c-exi=1&c-r-ot=H&c-r-id=23661	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4736	"HOUSE DISTRICT 027"	95	55313.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=48585	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4765	"HOUSE DISTRICT 056"	604	55277.16
s=NC&c-exi=1&c-r-ot=H&c-r-id=27117	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4799	"HOUSE DISTRICT 090"	88	55157.81
s=NC&c-exi=1&c-r-ot=H&c-r-id=61004	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4771	"HOUSE DISTRICT 062"	133	54945.72
s=NC&c-exi=1&c-r-ot=H&c-r-id=9765	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4803	"HOUSE DISTRICT 094"	288	54823.14
s=NC&c-exi=1&c-r-ot=H&c-r-id=47688	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4750	"HOUSE DISTRICT 041"	169	54722.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=6976	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4792	"HOUSE DISTRICT 083"	99	54645.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=27070	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4786	"HOUSE DISTRICT 077"	144	54517.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70794	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4766	"HOUSE DISTRICT 057"	193	54335.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=23621	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4780	"HOUSE DISTRICT 071"	120	54280.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=47648	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4730	"HOUSE DISTRICT 021"	100	53984.66
s=NC&c-exi=1&c-r-ot=H&c-r-id=55167	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4738	"HOUSE DISTRICT 029"	161	53877.05
s=NC&c-exi=1&c-r-ot=H&c-r-id=60976	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4743	"HOUSE DISTRICT 034"	92	53795.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=49637	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4765	"HOUSE DISTRICT 056"	436	53656.92
s=NC&c-exi=1&c-r-ot=H&c-r-id=17999	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4805	"HOUSE DISTRICT 096"	137	53638.78
s=NC&c-exi=1&c-r-ot=H&c-r-id=48590	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4718	"HOUSE DISTRICT 009"	266	53005.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=38847	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4722	"HOUSE DISTRICT 013"	113	52799.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=31332	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4775	"HOUSE DISTRICT 066"	278	52386.21
s=NC&c-exi=1&c-r-ot=H&c-r-id=27051	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4752	"HOUSE DISTRICT 043"	171	52307.62
s=NC&c-exi=1&c-r-ot=H&c-r-id=38839	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4792	"HOUSE DISTRICT 083"	111	52300.34
s=NC&c-exi=1&c-r-ot=H&c-r-id=28352	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4732	"HOUSE DISTRICT 023"	131	52300.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=12870	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4717	"HOUSE DISTRICT 008"	172	52185.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=17991	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4741	"HOUSE DISTRICT 032"	98	52176.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=60997	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4764	"HOUSE DISTRICT 055"	196	52146.96
s=NC&c-exi=1&c-r-ot=H&c-r-id=55154	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4761	"HOUSE DISTRICT 052"	182	51990.75
s=NC&c-exi=1&c-r-ot=H&c-r-id=1077	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4771	"HOUSE DISTRICT 062"	100	51736.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70801	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4788	"HOUSE DISTRICT 079"	46	51628.49
s=NC&c-exi=1&c-r-ot=H&c-r-id=70701	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4807	"HOUSE DISTRICT 098"	52	51625.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=18001	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4742	"HOUSE DISTRICT 033"	244	51592.49
s=NC&c-exi=1&c-r-ot=H&c-r-id=14827	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4791	"HOUSE DISTRICT 082"	202	51548.29
s=NC&c-exi=1&c-r-ot=H&c-r-id=27122	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4738	"HOUSE DISTRICT 029"	119	51425.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=14839	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4829	"HOUSE DISTRICT 120"	60	51303.05
s=NC&c-exi=1&c-r-ot=H&c-r-id=27057	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4759	"HOUSE DISTRICT 050"	56	51110.15
s=NC&c-exi=1&c-r-ot=H&c-r-id=48593	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4710	"HOUSE DISTRICT 001"	84	50800.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=18012	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4724	"HOUSE DISTRICT 015"	123	50782.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33144	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4726	"HOUSE DISTRICT 017"	74	50275.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70786	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4720	"HOUSE DISTRICT 011"	185	50166.59
s=NC&c-exi=1&c-r-ot=H&c-r-id=53273	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4785	"HOUSE DISTRICT 076"	110	49950.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27068	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4782	"HOUSE DISTRICT 073"	101	49920.86
s=NC&c-exi=1&c-r-ot=H&c-r-id=23639	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4773	"HOUSE DISTRICT 064"	124	49827.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27103	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4763	"HOUSE DISTRICT 054"	57	49706.59
s=NC&c-exi=1&c-r-ot=H&c-r-id=60947	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4714	"HOUSE DISTRICT 005"	200	49590.52
s=NC&c-exi=1&c-r-ot=H&c-r-id=42277	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4810	"HOUSE DISTRICT 101"	138	49535.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=27039	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4729	"HOUSE DISTRICT 020"	131	49334.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=23629	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4730	"HOUSE DISTRICT 021"	94	49318.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=36459	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4757	"HOUSE DISTRICT 048"	154	49043.75
s=NC&c-exi=1&c-r-ot=H&c-r-id=47682	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4738	"HOUSE DISTRICT 029"	153	48747.77
s=NC&c-exi=1&c-r-ot=H&c-r-id=10698	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4801	"HOUSE DISTRICT 092"	223	48687.45
s=NC&c-exi=1&c-r-ot=H&c-r-id=35255	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4738	"HOUSE DISTRICT 029"	130	48404.99
s=NC&c-exi=1&c-r-ot=H&c-r-id=14824	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4785	"HOUSE DISTRICT 076"	141	48236.58
s=NC&c-exi=1&c-r-ot=H&c-r-id=4884	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4791	"HOUSE DISTRICT 082"	72	48175.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=70759	s	NC	NC	y	2016	2016	c-r-t	1	Standard	c-r-osid	4810	"HOUSE DISTRICT 101"	91	48172.99
s=NC&c-exi=1&c-r-ot=H&c-r-id=55618	s	NC	NC	y	2012	2012	c-r-t	1	Standard	c-r-osid	4720	"HOUSE DISTRICT 011"	65	48128.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=4931	s	NC	NC	y	2000	2000	c-r-t	1	Standard	c-r-osid	4802	"HOUSE DISTRICT 093"	63	48042.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=31376	s	NC	NC	y	2006	2006	c-r-t	1	Standard	c-r-osid	4817	"HOUSE DISTRICT 108"	151	47989.97
s=NC&c-exi=1&c-r-ot=H&c-r-id=60972	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4739	"HOUSE DISTRICT 030"	157	47749.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=61003	s	NC	NC	y	2014	2014	c-r-t	1	Standard	c-r-osid	4770	"HOUSE DISTRICT 061"	137	47674.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=33149	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4817	"HOUSE DISTRICT 108"	99	47481.44
s=NC&c-exi=1&c-r-ot=H&c-r-id=53281	s	NC	NC	y	2010	2010	c-r-t	1	Standard	c-r-osid	4806	"HOUSE DISTRICT 097"	107	47450.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=17996	s	NC	NC	y	2002	2002	c-r-t	1	Standard	c-r-osid	4754	"HOUSE DISTRICT 045"	53	47190.16
s=NC&c-exi=1&c-r-ot=H&c-r-id=48574	s	NC	NC	y	2004	2004	c-r-t	1	Standard	c-r-osid	4735	"HOUSE DISTRICT 026"	99	47160.00
s=NC&c-exi=1&c-r-ot=H&c-r-id=51215	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4729	"HOUSE DISTRICT 020"	50	46959.30
s=NC&c-exi=1&c-r-ot=H&c-r-id=51226	s	NC	NC	y	2008	2008	c-r-t	1	Standard	c-r-osid	4740	"HOUSE DISTRICT 031"	53	46899.86
s=NC&c-exi=1&c-r-ot=H&c-r-id=47671	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4787	"HOUSE DISTRICT 078"	88	46691.25
s=NC&c-exi=1&c-r-ot=H&c-r-id=47670	s	NC	NC	y	1996	1996	c-r-t	1	Standard	c-r-osid	4780	"HOUSE DISTRICT 071"	118	46492.50
s=NC&c-exi=1&c-r-ot=H&c-r-id=47694	s	NC	NC	y	1998	1998	c-r-t	1	Standard	c-r-osid	4766	"HOUSE DISTRICT 057"	106	46210.00
